Date,Symbol,ShortVolume,ShortExemptVolume,TotalVolume,Market,ShortPercent,ShortExemptPercent,ShortExemptRatio,NonShortVolume,DayOfWeek,WeekNumber,YearWeek,Month,YearMonth
2020-09-23,MSOS,16999,0,25907,"Q,N",65.62,0.0,0.0,8908,Wednesday,39,2020-W38,2020-09,2020-09
2020-09-24,MSOS,64355,0,71465,"B,Q,N",90.05,0.0,0.0,7110,Thursday,39,2020-W38,2020-09,2020-09
2020-09-25,MSOS,32419,0,34508,"Q,N",93.95,0.0,0.0,2089,Friday,39,2020-W38,2020-09,2020-09
2020-09-28,MSOS,41870,0,42827,"B,Q,N",97.77,0.0,0.0,957,Monday,40,2020-W39,2020-09,2020-09
2020-09-29,MSOS,21282,0,21578,"B,Q,N",98.63,0.0,0.0,296,Tuesday,40,2020-W39,2020-09,2020-09
2020-09-30,MSOS,12894,0,15259,"Q,N",84.5,0.0,0.0,2365,Wednesday,40,2020-W39,2020-09,2020-09
2020-10-01,MSOS,12121,0,15564,"Q,N",77.88,0.0,0.0,3443,Thursday,40,2020-W39,2020-10,2020-10
2020-10-02,MSOS,18821,0,21413,"B,Q,N",87.9,0.0,0.0,2592,Friday,40,2020-W39,2020-10,2020-10
2020-10-05,MSOS,25778,0,28511,"Q,N",90.41,0.0,0.0,2733,Monday,41,2020-W40,2020-10,2020-10
2020-10-06,MSOS,24456,0,81210,"Q,N",30.11,0.0,0.0,56754,Tuesday,41,2020-W40,2020-10,2020-10
2020-10-07,MSOS,28853,0,34201,"Q,N",84.36,0.0,0.0,5348,Wednesday,41,2020-W40,2020-10,2020-10
2020-10-08,MSOS,82565,0,100685,"B,Q,N",82.0,0.0,0.0,18120,Thursday,41,2020-W40,2020-10,2020-10
2020-10-09,MSOS,125224,0,140975,"B,Q,N",88.83,0.0,0.0,15751,Friday,41,2020-W40,2020-10,2020-10
2020-10-12,MSOS,80773,0,94939,"Q,N",85.08,0.0,0.0,14166,Monday,42,2020-W41,2020-10,2020-10
2020-10-13,MSOS,23237,0,41375,"B,Q,N",56.16,0.0,0.0,18138,Tuesday,42,2020-W41,2020-10,2020-10
2020-10-14,MSOS,72960,0,80959,"B,Q,N",90.12,0.0,0.0,7999,Wednesday,42,2020-W41,2020-10,2020-10
2020-10-15,MSOS,18551,0,24328,"B,Q,N",76.25,0.0,0.0,5777,Thursday,42,2020-W41,2020-10,2020-10
2020-10-16,MSOS,31978,0,38263,"Q,N",83.57,0.0,0.0,6285,Friday,42,2020-W41,2020-10,2020-10
2020-10-19,MSOS,28743,0,39785,"Q,N",72.25,0.0,0.0,11042,Monday,43,2020-W42,2020-10,2020-10
2020-10-20,MSOS,42024,0,45905,"Q,N",91.55,0.0,0.0,3881,Tuesday,43,2020-W42,2020-10,2020-10
2020-10-21,MSOS,51949,0,83673,"B,Q,N",62.09,0.0,0.0,31724,Wednesday,43,2020-W42,2020-10,2020-10
2020-10-22,MSOS,48549,0,59101,"Q,N",82.15,0.0,0.0,10552,Thursday,43,2020-W42,2020-10,2020-10
2020-10-23,MSOS,19336,0,33421,"Q,N",57.86,0.0,0.0,14085,Friday,43,2020-W42,2020-10,2020-10
2020-10-26,MSOS,30578,0,67817,"B,Q,N",45.09,0.0,0.0,37239,Monday,44,2020-W43,2020-10,2020-10
2020-10-27,MSOS,9054,0,23382,"Q,N",38.72,0.0,0.0,14328,Tuesday,44,2020-W43,2020-10,2020-10
2020-10-28,MSOS,17191,0,52268,"B,Q,N",32.89,0.0,0.0,35077,Wednesday,44,2020-W43,2020-10,2020-10
2020-10-29,MSOS,17497,0,33352,"B,Q,N",52.46,0.0,0.0,15855,Thursday,44,2020-W43,2020-10,2020-10
2020-10-30,MSOS,17445,0,36755,"B,Q,N",47.46,0.0,0.0,19310,Friday,44,2020-W43,2020-10,2020-10
2020-11-02,MSOS,38198,0,62668,"B,Q,N",60.95,0.0,0.0,24470,Monday,45,2020-W44,2020-11,2020-11
2020-11-03,MSOS,84660,0,119148,"B,Q,N",71.05,0.0,0.0,34488,Tuesday,45,2020-W44,2020-11,2020-11
2020-11-04,MSOS,100046,0,149679,"B,Q,N",66.84,0.0,0.0,49633,Wednesday,45,2020-W44,2020-11,2020-11
2020-11-05,MSOS,83201,0,122939,"B,Q,N",67.68,0.0,0.0,39738,Thursday,45,2020-W44,2020-11,2020-11
2020-11-06,MSOS,69981,0,124135,"B,Q,N",56.37,0.0,0.0,54154,Friday,45,2020-W44,2020-11,2020-11
2020-11-09,MSOS,75384,0,157806,"B,Q,N",47.77,0.0,0.0,82422,Monday,46,2020-W45,2020-11,2020-11
2020-11-10,MSOS,13946,0,79281,"B,Q,N",17.59,0.0,0.0,65335,Tuesday,46,2020-W45,2020-11,2020-11
2020-11-11,MSOS,71148,0,112213,"B,Q,N",63.4,0.0,0.0,41065,Wednesday,46,2020-W45,2020-11,2020-11
2020-11-12,MSOS,80715,0,128077,"B,Q,N",63.02,0.0,0.0,47362,Thursday,46,2020-W45,2020-11,2020-11
2020-11-13,MSOS,74987,0,89836,"B,Q,N",83.47,0.0,0.0,14849,Friday,46,2020-W45,2020-11,2020-11
2020-11-16,MSOS,81462,0,105344,"B,Q,N",77.33,0.0,0.0,23882,Monday,47,2020-W46,2020-11,2020-11
2020-11-17,MSOS,80744,0,117440,"B,Q,N",68.75,0.0,0.0,36696,Tuesday,47,2020-W46,2020-11,2020-11
2020-11-18,MSOS,100931,0,132637,"B,Q,N",76.1,0.0,0.0,31706,Wednesday,47,2020-W46,2020-11,2020-11
2020-11-19,MSOS,77889,0,108556,"Q,N",71.75,0.0,0.0,30667,Thursday,47,2020-W46,2020-11,2020-11
2020-11-20,MSOS,52365,0,97214,"B,Q,N",53.87,0.0,0.0,44849,Friday,47,2020-W46,2020-11,2020-11
2020-11-23,MSOS,580409,19,626444,"B,Q,N",92.65,0.003,0.0033,46035,Monday,48,2020-W47,2020-11,2020-11
2020-11-24,MSOS,401186,0,468923,"B,Q,N",85.55,0.0,0.0,67737,Tuesday,48,2020-W47,2020-11,2020-11
2020-11-25,MSOS,164853,0,311261,"B,Q,N",52.96,0.0,0.0,146408,Wednesday,48,2020-W47,2020-11,2020-11
2020-11-27,MSOS,163820,0,217467,"B,Q,N",75.33,0.0,0.0,53647,Friday,48,2020-W47,2020-11,2020-11
2020-11-30,MSOS,158324,0,241402,"B,Q,N",65.59,0.0,0.0,83078,Monday,49,2020-W48,2020-11,2020-11
2020-12-01,MSOS,92505,0,143942,"B,Q,N",64.27,0.0,0.0,51437,Tuesday,49,2020-W48,2020-12,2020-12
2020-12-02,MSOS,89065,0,153727,"B,Q,N",57.94,0.0,0.0,64662,Wednesday,49,2020-W48,2020-12,2020-12
2020-12-03,MSOS,223268,0,276611,"B,Q,N",80.72,0.0,0.0,53343,Thursday,49,2020-W48,2020-12,2020-12
2020-12-04,MSOS,112369,0,193222,"B,Q,N",58.16,0.0,0.0,80853,Friday,49,2020-W48,2020-12,2020-12
2020-12-07,MSOS,125741,0,223119,"B,Q,N",56.36,0.0,0.0,97378,Monday,50,2020-W49,2020-12,2020-12
2020-12-08,MSOS,151920,0,235871,"B,Q,N",64.41,0.0,0.0,83951,Tuesday,50,2020-W49,2020-12,2020-12
2020-12-09,MSOS,70114,0,157186,"B,Q,N",44.61,0.0,0.0,87072,Wednesday,50,2020-W49,2020-12,2020-12
2020-12-10,MSOS,60361,0,78500,"B,Q,N",76.89,0.0,0.0,18139,Thursday,50,2020-W49,2020-12,2020-12
2020-12-11,MSOS,54378,1,102183,"B,Q,N",53.22,0.001,0.0018,47805,Friday,50,2020-W49,2020-12,2020-12
2020-12-14,MSOS,60569,0,95130,"B,Q,N",63.67,0.0,0.0,34561,Monday,51,2020-W50,2020-12,2020-12
2020-12-15,MSOS,60765,0,116304,"B,Q,N",52.25,0.0,0.0,55539,Tuesday,51,2020-W50,2020-12,2020-12
2020-12-16,MSOS,110634,0,160297,"B,Q,N",69.02,0.0,0.0,49663,Wednesday,51,2020-W50,2020-12,2020-12
2020-12-17,MSOS,69225,100,128371,"B,Q,N",53.93,0.0779,0.1445,59146,Thursday,51,2020-W50,2020-12,2020-12
2020-12-18,MSOS,51538,0,119962,"B,Q,N",42.96,0.0,0.0,68424,Friday,51,2020-W50,2020-12,2020-12
2020-12-21,MSOS,63717,600,172143,"B,Q,N",37.01,0.3485,0.9417,108426,Monday,52,2020-W51,2020-12,2020-12
2020-12-22,MSOS,76955,0,125105,"B,Q,N",61.51,0.0,0.0,48150,Tuesday,52,2020-W51,2020-12,2020-12
2020-12-23,MSOS,43360,0,82290,"B,Q,N",52.69,0.0,0.0,38930,Wednesday,52,2020-W51,2020-12,2020-12
2020-12-24,MSOS,33967,1,60488,"B,Q,N",56.15,0.0017,0.0029,26521,Thursday,52,2020-W51,2020-12,2020-12
2020-12-28,MSOS,261728,0,339603,"B,Q,N",77.07,0.0,0.0,77875,Monday,53,2020-W52,2020-12,2020-12
2020-12-29,MSOS,177249,2400,412943,"B,Q,N",42.92,0.5812,1.354,235694,Tuesday,53,2020-W52,2020-12,2020-12
2020-12-30,MSOS,85230,0,115621,"B,Q,N",73.71,0.0,0.0,30391,Wednesday,53,2020-W52,2020-12,2020-12
2020-12-31,MSOS,130542,0,183153,"B,Q,N",71.27,0.0,0.0,52611,Thursday,53,2020-W52,2020-12,2020-12
2021-01-04,MSOS,321199,0,396655,"B,Q,N",80.98,0.0,0.0,75456,Monday,1,2021-W01,2021-01,2021-01
2021-01-05,MSOS,327401,0,391173,"B,Q,N",83.7,0.0,0.0,63772,Tuesday,1,2021-W01,2021-01,2021-01
2021-01-06,MSOS,552928,163,884385,"B,Q,N",62.52,0.0184,0.0295,331457,Wednesday,1,2021-W01,2021-01,2021-01
2021-01-07,MSOS,453332,0,698747,"B,Q,N",64.88,0.0,0.0,245415,Thursday,1,2021-W01,2021-01,2021-01
2021-01-08,MSOS,168831,120,536648,"B,Q,N",31.46,0.0224,0.0711,367817,Friday,1,2021-W01,2021-01,2021-01
2021-01-11,MSOS,532580,1402,756148,"B,Q,N",70.43,0.1854,0.2632,223568,Monday,2,2021-W02,2021-01,2021-01
2021-01-12,MSOS,595894,1800,854216,"B,Q,N",69.76,0.2107,0.3021,258322,Tuesday,2,2021-W02,2021-01,2021-01
2021-01-13,MSOS,681747,4,897056,"B,Q,N",76.0,0.0004,0.0006,215309,Wednesday,2,2021-W02,2021-01,2021-01
2021-01-14,MSOS,491111,700,808825,"B,Q,N",60.72,0.0865,0.1425,317714,Thursday,2,2021-W02,2021-01,2021-01
2021-01-15,MSOS,206260,408,582571,"B,Q,N",35.41,0.07,0.1978,376311,Friday,2,2021-W02,2021-01,2021-01
2021-01-19,MSOS,71823,210,376316,"B,Q,N",19.09,0.0558,0.2924,304493,Tuesday,3,2021-W03,2021-01,2021-01
2021-01-20,MSOS,191733,0,389198,"B,Q,N",49.26,0.0,0.0,197465,Wednesday,3,2021-W03,2021-01,2021-01
2021-01-21,MSOS,103844,0,249086,"B,Q,N",41.69,0.0,0.0,145242,Thursday,3,2021-W03,2021-01,2021-01
2021-01-22,MSOS,156326,0,297125,"B,Q,N",52.61,0.0,0.0,140799,Friday,3,2021-W03,2021-01,2021-01
2021-01-25,MSOS,116153,50,324391,"B,Q,N",35.81,0.0154,0.043,208238,Monday,4,2021-W04,2021-01,2021-01
2021-01-26,MSOS,296922,0,650085,"B,Q,N",45.67,0.0,0.0,353163,Tuesday,4,2021-W04,2021-01,2021-01
2021-01-27,MSOS,382351,285,1078171,"B,Q,N",35.46,0.0264,0.0745,695820,Wednesday,4,2021-W04,2021-01,2021-01
2021-01-28,MSOS,95721,49,321295,"B,Q,N",29.79,0.0153,0.0512,225574,Thursday,4,2021-W04,2021-01,2021-01
2021-01-29,MSOS,220259,2353,729697,"B,Q,N",30.18,0.3225,1.0683,509438,Friday,4,2021-W04,2021-01,2021-01
2021-02-01,MSOS,221603,0,386325,"B,Q,N",57.36,0.0,0.0,164722,Monday,5,2021-W05,2021-02,2021-02
2021-02-02,MSOS,448878,0,724320,"B,Q,N",61.97,0.0,0.0,275442,Tuesday,5,2021-W05,2021-02,2021-02
2021-02-03,MSOS,654699,30,1153759,"B,Q,N",56.74,0.0026,0.0046,499060,Wednesday,5,2021-W05,2021-02,2021-02
2021-02-04,MSOS,424056,626,700741,"B,Q,N",60.52,0.0893,0.1476,276685,Thursday,5,2021-W05,2021-02,2021-02
2021-02-05,MSOS,333879,0,630945,"B,Q,N",52.92,0.0,0.0,297066,Friday,5,2021-W05,2021-02,2021-02
2021-02-08,MSOS,315085,1,654639,"B,Q,N",48.13,0.0002,0.0003,339554,Monday,6,2021-W06,2021-02,2021-02
2021-02-09,MSOS,596683,22,887386,"B,Q,N",67.24,0.0025,0.0037,290703,Tuesday,6,2021-W06,2021-02,2021-02
2021-02-10,MSOS,687451,500,1342912,"B,Q,N",51.19,0.0372,0.0727,655461,Wednesday,6,2021-W06,2021-02,2021-02
2021-02-11,MSOS,781938,749,1841989,"B,Q,N",42.45,0.0407,0.0958,1060051,Thursday,6,2021-W06,2021-02,2021-02
2021-02-12,MSOS,507323,1,844050,"B,Q,N",60.11,0.0001,0.0002,336727,Friday,6,2021-W06,2021-02,2021-02
2021-02-16,MSOS,293681,0,610174,"B,Q,N",48.13,0.0,0.0,316493,Tuesday,7,2021-W07,2021-02,2021-02
2021-02-17,MSOS,225486,485,700786,"B,Q,N",32.18,0.0692,0.2151,475300,Wednesday,7,2021-W07,2021-02,2021-02
2021-02-18,MSOS,218846,0,654311,"B,Q,N",33.45,0.0,0.0,435465,Thursday,7,2021-W07,2021-02,2021-02
2021-02-19,MSOS,251287,2500,542476,"B,Q,N",46.32,0.4608,0.9949,291189,Friday,7,2021-W07,2021-02,2021-02
2021-02-22,MSOS,240919,1003,482088,"B,Q,N",49.97,0.2081,0.4163,241169,Monday,8,2021-W08,2021-02,2021-02
2021-02-23,MSOS,667629,3744,1344965,"B,Q,N",49.64,0.2784,0.5608,677336,Tuesday,8,2021-W08,2021-02,2021-02
2021-02-24,MSOS,185121,5,453831,"B,Q,N",40.79,0.0011,0.0027,268710,Wednesday,8,2021-W08,2021-02,2021-02
2021-02-25,MSOS,354320,1625,947658,"B,Q,N",37.39,0.1715,0.4586,593338,Thursday,8,2021-W08,2021-02,2021-02
2021-02-26,MSOS,392518,72,868493,"B,Q,N",45.2,0.0083,0.0183,475975,Friday,8,2021-W08,2021-02,2021-02
2021-03-01,MSOS,434059,400,1181223,"B,Q,N",36.75,0.0339,0.0922,747164,Monday,9,2021-W09,2021-03,2021-03
2021-03-02,MSOS,415844,102,808100,"B,Q,N",51.46,0.0126,0.0245,392256,Tuesday,9,2021-W09,2021-03,2021-03
2021-03-03,MSOS,278561,501,788982,"B,Q,N",35.31,0.0635,0.1799,510421,Wednesday,9,2021-W09,2021-03,2021-03
2021-03-04,MSOS,565443,8622,1708164,"B,Q,N",33.1,0.5048,1.5248,1142721,Thursday,9,2021-W09,2021-03,2021-03
2021-03-05,MSOS,442608,13215,1408568,"B,Q,N",31.42,0.9382,2.9857,965960,Friday,9,2021-W09,2021-03,2021-03
2021-03-08,MSOS,208675,4901,687882,"B,Q,N",30.34,0.7125,2.3486,479207,Monday,10,2021-W10,2021-03,2021-03
2021-03-09,MSOS,452103,910,924666,"B,Q,N",48.89,0.0984,0.2013,472563,Tuesday,10,2021-W10,2021-03,2021-03
2021-03-10,MSOS,280023,5549,1129725,"B,Q,N",24.79,0.4912,1.9816,849702,Wednesday,10,2021-W10,2021-03,2021-03
2021-03-11,MSOS,150724,2009,625486,"B,Q,N",24.1,0.3212,1.3329,474762,Thursday,10,2021-W10,2021-03,2021-03
2021-03-12,MSOS,323439,0,574003,"B,Q,N",56.35,0.0,0.0,250564,Friday,10,2021-W10,2021-03,2021-03
2021-03-15,MSOS,499275,0,827051,"B,Q,N",60.37,0.0,0.0,327776,Monday,11,2021-W11,2021-03,2021-03
2021-03-16,MSOS,229990,78,606469,"B,Q,N",37.92,0.0129,0.0339,376479,Tuesday,11,2021-W11,2021-03,2021-03
2021-03-17,MSOS,197805,100,572838,"B,Q,N",34.53,0.0175,0.0506,375033,Wednesday,11,2021-W11,2021-03,2021-03
2021-03-18,MSOS,657111,3490,1228837,"B,Q,N",53.47,0.284,0.5311,571726,Thursday,11,2021-W11,2021-03,2021-03
2021-03-19,MSOS,67743,0,432832,"B,Q,N",15.65,0.0,0.0,365089,Friday,11,2021-W11,2021-03,2021-03
2021-03-22,MSOS,69681,0,383922,"B,Q,N",18.15,0.0,0.0,314241,Monday,12,2021-W12,2021-03,2021-03
2021-03-23,MSOS,205117,10003,1002244,"B,Q,N",20.47,0.9981,4.8767,797127,Tuesday,12,2021-W12,2021-03,2021-03
2021-03-24,MSOS,301428,4729,990641,"B,Q,N",30.43,0.4774,1.5689,689213,Wednesday,12,2021-W12,2021-03,2021-03
2021-03-25,MSOS,227498,70,796267,"B,Q,N",28.57,0.0088,0.0308,568769,Thursday,12,2021-W12,2021-03,2021-03
2021-03-26,MSOS,153705,10,510095,"B,Q,N",30.13,0.002,0.0065,356390,Friday,12,2021-W12,2021-03,2021-03
2021-03-29,MSOS,210355,214,632240,"B,Q,N",33.27,0.0338,0.1017,421885,Monday,13,2021-W13,2021-03,2021-03
2021-03-30,MSOS,217753,301,809780,"B,Q,N",26.89,0.0372,0.1382,592027,Tuesday,13,2021-W13,2021-03,2021-03
2021-03-31,MSOS,377626,35,1008525,"B,Q,N",37.44,0.0035,0.0093,630899,Wednesday,13,2021-W13,2021-03,2021-03
2021-04-01,MSOS,638057,200,1104667,"B,Q,N",57.76,0.0181,0.0313,466610,Thursday,13,2021-W13,2021-04,2021-04
2021-04-05,MSOS,195027,44,385822,"B,Q,N",50.55,0.0114,0.0226,190795,Monday,14,2021-W14,2021-04,2021-04
2021-04-06,MSOS,71230,2500,260406,"B,Q,N",27.35,0.96,3.5098,189176,Tuesday,14,2021-W14,2021-04,2021-04
2021-04-07,MSOS,173756,7650,292706,"B,Q,N",59.36,2.6135,4.4027,118950,Wednesday,14,2021-W14,2021-04,2021-04
2021-04-08,MSOS,74930,0,198630,"B,Q,N",37.72,0.0,0.0,123700,Thursday,14,2021-W14,2021-04,2021-04
2021-04-09,MSOS,71695,20,229913,"B,Q,N",31.18,0.0087,0.0279,158218,Friday,14,2021-W14,2021-04,2021-04
2021-04-12,MSOS,143473,1850,378072,"B,Q,N",37.95,0.4893,1.2894,234599,Monday,15,2021-W15,2021-04,2021-04
2021-04-13,MSOS,124852,100,288257,"B,Q,N",43.31,0.0347,0.0801,163405,Tuesday,15,2021-W15,2021-04,2021-04
2021-04-14,MSOS,45120,0,162303,"B,Q,N",27.8,0.0,0.0,117183,Wednesday,15,2021-W15,2021-04,2021-04
2021-04-15,MSOS,72103,120,259205,"B,Q,N",27.82,0.0463,0.1664,187102,Thursday,15,2021-W15,2021-04,2021-04
2021-04-16,MSOS,181093,3348,443833,"B,Q,N",40.8,0.7543,1.8488,262740,Friday,15,2021-W15,2021-04,2021-04
2021-04-19,MSOS,360198,930,756790,"B,Q,N",47.6,0.1229,0.2582,396592,Monday,16,2021-W16,2021-04,2021-04
2021-04-20,MSOS,196170,1316,572805,"B,Q,N",34.25,0.2297,0.6708,376635,Tuesday,16,2021-W16,2021-04,2021-04
2021-04-21,MSOS,130289,70,548754,"B,Q,N",23.74,0.0128,0.0537,418465,Wednesday,16,2021-W16,2021-04,2021-04
2021-04-22,MSOS,69265,1000,262073,"B,Q,N",26.43,0.3816,1.4437,192808,Thursday,16,2021-W16,2021-04,2021-04
2021-04-23,MSOS,60713,1546,172975,"B,Q,N",35.1,0.8938,2.5464,112262,Friday,16,2021-W16,2021-04,2021-04
2021-04-26,MSOS,86229,0,261619,"B,Q,N",32.96,0.0,0.0,175390,Monday,17,2021-W17,2021-04,2021-04
2021-04-27,MSOS,85592,0,345913,"B,Q,N",24.74,0.0,0.0,260321,Tuesday,17,2021-W17,2021-04,2021-04
2021-04-28,MSOS,128778,0,476038,"B,Q,N",27.05,0.0,0.0,347260,Wednesday,17,2021-W17,2021-04,2021-04
2021-04-29,MSOS,80230,0,222835,"B,Q,N",36.0,0.0,0.0,142605,Thursday,17,2021-W17,2021-04,2021-04
2021-04-30,MSOS,226752,49,503709,"Q,N",45.02,0.0097,0.0216,276957,Friday,17,2021-W17,2021-04,2021-04
2021-05-03,MSOS,549876,0,976803,"B,Q,N",56.29,0.0,0.0,426927,Monday,18,2021-W18,2021-05,2021-05
2021-05-04,MSOS,249464,723,564560,"Q,N",44.19,0.1281,0.2898,315096,Tuesday,18,2021-W18,2021-05,2021-05
2021-05-05,MSOS,182913,0,340746,"B,Q,N",53.68,0.0,0.0,157833,Wednesday,18,2021-W18,2021-05,2021-05
2021-05-06,MSOS,78142,20,292071,"B,Q,N",26.75,0.0068,0.0256,213929,Thursday,18,2021-W18,2021-05,2021-05
2021-05-07,MSOS,88718,0,218401,"B,Q,N",40.62,0.0,0.0,129683,Friday,18,2021-W18,2021-05,2021-05
2021-05-10,MSOS,67275,30,250108,"B,Q,N",26.9,0.012,0.0446,182833,Monday,19,2021-W19,2021-05,2021-05
2021-05-11,MSOS,115748,0,538195,"B,Q,N",21.51,0.0,0.0,422447,Tuesday,19,2021-W19,2021-05,2021-05
2021-05-12,MSOS,127494,900,355657,"B,Q,N",35.85,0.2531,0.7059,228163,Wednesday,19,2021-W19,2021-05,2021-05
2021-05-13,MSOS,136581,2400,370068,"B,Q,N",36.91,0.6485,1.7572,233487,Thursday,19,2021-W19,2021-05,2021-05
2021-05-14,MSOS,64159,800,216955,"B,Q,N",29.57,0.3687,1.2469,152796,Friday,19,2021-W19,2021-05,2021-05
2021-05-17,MSOS,65304,1275,193919,"B,Q,N",33.68,0.6575,1.9524,128615,Monday,20,2021-W20,2021-05,2021-05
2021-05-18,MSOS,52128,0,165182,"B,Q,N",31.56,0.0,0.0,113054,Tuesday,20,2021-W20,2021-05,2021-05
2021-05-19,MSOS,72878,0,299606,"B,Q,N",24.32,0.0,0.0,226728,Wednesday,20,2021-W20,2021-05,2021-05
2021-05-20,MSOS,30150,0,172340,"B,Q,N",17.49,0.0,0.0,142190,Thursday,20,2021-W20,2021-05,2021-05
2021-05-21,MSOS,85239,0,214691,"B,Q,N",39.7,0.0,0.0,129452,Friday,20,2021-W20,2021-05,2021-05
2021-05-24,MSOS,33171,400,153850,"B,Q,N",21.56,0.26,1.2059,120679,Monday,21,2021-W21,2021-05,2021-05
2021-05-25,MSOS,34271,0,133861,"B,Q,N",25.6,0.0,0.0,99590,Tuesday,21,2021-W21,2021-05,2021-05
2021-05-26,MSOS,63683,0,191704,"B,Q,N",33.22,0.0,0.0,128021,Wednesday,21,2021-W21,2021-05,2021-05
2021-05-27,MSOS,106639,1600,296801,"B,Q,N",35.93,0.5391,1.5004,190162,Thursday,21,2021-W21,2021-05,2021-05
2021-05-28,MSOS,72540,0,202216,"B,Q,N",35.87,0.0,0.0,129676,Friday,21,2021-W21,2021-05,2021-05
2021-06-01,MSOS,69600,0,222057,"B,Q,N",31.34,0.0,0.0,152457,Tuesday,22,2021-W22,2021-06,2021-06
2021-06-02,MSOS,109703,500,352527,"B,Q,N",31.12,0.1418,0.4558,242824,Wednesday,22,2021-W22,2021-06,2021-06
2021-06-03,MSOS,54858,0,168500,"B,Q,N",32.56,0.0,0.0,113642,Thursday,22,2021-W22,2021-06,2021-06
2021-06-04,MSOS,47392,0,149904,"B,Q,N",31.61,0.0,0.0,102512,Friday,22,2021-W22,2021-06,2021-06
2021-06-07,MSOS,38737,0,302512,"B,Q,N",12.81,0.0,0.0,263775,Monday,23,2021-W23,2021-06,2021-06
2021-06-08,MSOS,61876,3,206874,"B,Q,N",29.91,0.0015,0.0048,144998,Tuesday,23,2021-W23,2021-06,2021-06
2021-06-09,MSOS,32047,30,118998,"B,Q,N",26.93,0.0252,0.0936,86951,Wednesday,23,2021-W23,2021-06,2021-06
2021-06-10,MSOS,23806,171,128447,"B,Q,N",18.53,0.1331,0.7183,104641,Thursday,23,2021-W23,2021-06,2021-06
2021-06-11,MSOS,124378,0,221752,"B,Q,N",56.09,0.0,0.0,97374,Friday,23,2021-W23,2021-06,2021-06
2021-06-14,MSOS,35321,1235,156945,"B,Q,N",22.51,0.7869,3.4965,121624,Monday,24,2021-W24,2021-06,2021-06
2021-06-15,MSOS,148663,991,326371,"B,Q,N",45.55,0.3036,0.6666,177708,Tuesday,24,2021-W24,2021-06,2021-06
2021-06-16,MSOS,69218,501,173565,"B,Q,N",39.88,0.2887,0.7238,104347,Wednesday,24,2021-W24,2021-06,2021-06
2021-06-17,MSOS,41268,0,148379,"B,Q,N",27.81,0.0,0.0,107111,Thursday,24,2021-W24,2021-06,2021-06
2021-06-18,MSOS,44763,611,225039,"B,Q,N",19.89,0.2715,1.365,180276,Friday,24,2021-W24,2021-06,2021-06
2021-06-21,MSOS,61919,277,210624,"B,Q,N",29.4,0.1315,0.4474,148705,Monday,25,2021-W25,2021-06,2021-06
2021-06-22,MSOS,54703,6422,185494,"B,Q,N",29.49,3.4621,11.7398,130791,Tuesday,25,2021-W25,2021-06,2021-06
2021-06-23,MSOS,191410,1405,378617,"B,Q,N",50.56,0.3711,0.734,187207,Wednesday,25,2021-W25,2021-06,2021-06
2021-06-24,MSOS,186470,3700,358810,"B,Q,N",51.97,1.0312,1.9842,172340,Thursday,25,2021-W25,2021-06,2021-06
2021-06-25,MSOS,60102,1200,218807,"B,Q,N",27.47,0.5484,1.9966,158705,Friday,25,2021-W25,2021-06,2021-06
2021-06-28,MSOS,155554,0,243719,"B,Q,N",63.83,0.0,0.0,88165,Monday,26,2021-W26,2021-06,2021-06
